text,score,magnitude
b'JOIN #UPLAND !!\n\n- 4K+ Free $UPX tokens !\n- Claim in-game items to #earn more !\n\nhttps://t.co/LAMdK9GEWL\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.4,2.3
b'BUY THE BEST #CRYPTO #WALLET HERE !!\n\n- 100% secure !\n- Free shipping worldwide !\n- Great deals !\n- The best price/quality products !\n\n\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90 RATINGS !!\n\nhttps://t.co/1NnjfAeYkC\n\n#Bitcoin #cryptocurrency #Ethereum #trading #blockchain #altcoin #CryptoTwitter #cryptoexchange',0.6,5.3
"b'Ok listen up, #Ethereum is PUMPING which means I\xe2\x80\x99m giving some away! RETWEET &amp; FOLLOW ME for some ETH. Love you all \xf0\x9f\x92\x9b \n\nThis bull market hasn\xe2\x80\x99t even started yet... see you at the top.\n\n#Ethereum'",0.0,2.5
"b'Check out my Gig, where I will provide Crypto Signals and Portfolio Management, starting from 10$! \n\n5+ signals per week!\n\nhttps://t.co/kEMmhqE9xv\n\n#BTC\xc2\xa0\xef\xbf\xbc\xc2\xa0 #ETH #cryptocurrencies #Dogecoin #ZIL #USDT #BUSD\xc2\xa0\xef\xbf\xbc\xc2\xa0 #LTC #BCH #BNB\xc2\xa0\xef\xbf\xbc\xc2\xa0 \n\n@cctip_io airdrop 4 1UP 50'",0.4,2.2
b'JOIN #ROLLERCOIN !!\n\n#EARN #Bitcoin while playing games !\n\nhttps://t.co/PQN8XC2O3J\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETH #blockchain #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #WIN #news #passiveincome',0.4,1.7
b'Download #WALLEM !!\n\n- Earn $10 worth of #Pteria tokens !\n- Earn more in a #PokemonGO style game !\n\nReferral Code: 1026355\n\nhttps://t.co/xnyTiRN1EF\n\n#crypto #WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #cryptonews #bitcoin #BTC #Binance #altcoin #trading',0.4,2.7
b'SIGN UP FOR #AUTOFAUCET !!\n\n- NO WITHDRAWAL MINIMUM !\n- Claim daily #Crypto !\n- Tasks &amp; mining !\n\nhttps://t.co/o0hyHhWgbr\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.0,1.9
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'INSTALL CRYPTO . COM !!\n\n#earn $25 when you #stake 2500 $CRO !!\n\nUse my referral link: https://t.co/0X8DT110pE\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.2,1.1
b'I always take great pleasure in admiring such a beautiful graphic and this is just the beginning.\n\n$QNT\n\n #QNT #QuantNetwork #Overledger #OverledgerNetwork #OVN #Blockchain #Interoperability #BtC #ETH #XRP #InternetOfTrust https://t.co/UkqmCgIjmU',0.3,1.1
"b'We are starting the 2nd month with @dypfinance and so far their Liquidity Providers have earned 1,544.50 $ETH\n\nFantastic news! \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f #ETH #DeFi #DYP #Ethereum https://t.co/uezjpHMuHn'",0.5,1.5
b'First Article on @BTCTN What does everyone think?\n\n#Blockchain #Ethereum #Bitcoin #XBOM #Defi #nativechain #layer1 #cryptocurrency #token #TokenSale https://t.co/Qbl6OpOF7f',0.0,0.3
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
b'SIGN UP FOR #FREEMINING !!\n\n- Claim daily #bitcoin !\n- Daily freespins !\n- Compete in contests !\n\nhttps://t.co/KhYGs9wHa4\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETC  #blockchain #BTC  #cryptocurrencynews #altcoin #cryptonews #trading #passiveincome',0.3,2.2
b'How much does a Bitcoin cost?\n\nhttps://t.co/pShVjBPHSu\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc #steem #dash #waves #iota #trx #xlm',0.0,0.1
b'Is Cryptocurrency the future?\n\nhttps://t.co/tYqsRdf6N9\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc  #steem #dash #waves #iota #trx #xlm',0.0,0.1
b'Will cryptocurrencies replace fiat currencies?\n\nhttps://t.co/Gyu7gG92hp\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc #steem #dash #waves #iota #trx #xlm',0.0,0.0
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
"b'Not a day goes by that I don\'t curse the guy who wrote ""russian scam"" about #Ethereum on Bitcointalk forum. I decided not to buy. \n\nIt was trading at $1...'",-0.4,1.4
"b'We are doing a $50 weekly giveaway to 1 follower each week that retweets this and replies ""#CryptoNews"". \nGood luck! #Bitcoin #Ethereum \xf0\x9f\x9a\x80\nhttps://t.co/vrg0ixC69d'",0.3,1.5
b'$ETH/USD - buy on:@mercatoxcom - sell on:@yobitexchange - arbitrage:4.44%\n$ETH/BTC -  buy on:@finexbox - sell on:@fatbtc - arbitrage:2.59%\nhttps://t.co/Rb2CqLdeP4 / #ethereum / min. 24h volume : 0.25 BTC',0.0,0.0
"b'$FTM @FantomFDN \n#Fantom an amazing platform which mirrors #eth with better scalability and #DAG, everything on eth can be ported on ftm opera, they have lots of use cases and partnerships with gov entities. Building up pfor #DEFI too with products like #fmint #ftrade and #flend'",0.2,0.5
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'@FastFreeCrypto - #TeamXConGA\n- Giveaway Host | Promoter\n\n\xf0\x9f\x93\xa9 DM for any business enquiries | Sponsoring giveaways | Promotion | Business Growth\n\n#GA #GAHost #Giveaway #Giveaways #Crypto #BTC #XRP #Paypal #ETH #XTC #Business #SmallBusiness #Growth #Entrepreneur',0.1,0.5
b'Focus as of 1.23.2021:\n\n1. #Ethereum (retracing/consolidating)\n2. #Uranium (retracing/consolidating)\n3. #Gold &amp; #Silver (ditto - on back burner)\n4. #Eworld battery #miners such as $WWR \xe2\x9c\x85\n5. Trade options per energy levels/market moves \xe2\x9c\x85\n6. Eye on #volatility $VIX https://t.co/tCzjyKUNXc',0.0,0.6
b'Have you two had the chance to meet? Highly recommend an idea scrum. Virtual coffee on me \n@elonmusk @diiorioanthony $TSLA #Ethereum #Bitcoin  \n@jaxx_io',0.3,0.9
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'$eXRD, the ANNOINTED ONE is here! The Radix token will be available to trade @bitfinex TODAY at 12:00 pm UTC. \n@radixdlt @RadixEcosystem \n\nLiquidity pool rewards up to 6X @UniswapProtocol \nGet your RADIX and stay safe guys \xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\n #radixiscoming #flexathon\n\n#BTC #ETH #DOT #LINK https://t.co/BRHw1ZmSxN'",0.3,1.7
b'SIGN UP FOR #FREEMINING !!\n\n- Claim daily #bitcoin !\n- Daily freespins !\n- Compete in contests !\n\nhttps://t.co/KhYGs9wHa4\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETC  #blockchain #BTC  #cryptocurrencynews #altcoin #cryptonews #trading #passiveincome',0.3,2.2
"b'@BCBacker @xrp_mami Offoxurse!!! #BTC hype to the moon \xf0\x9f\x9a\x80, pulling #ETH too. #XRP still waitng for clarity, Escrow with Jeb still releasing avaliable #XRP \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89  ohhh, and ripple.comes out with #IPO \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c'",0.2,0.8
b'INSTALL CRYPTO . COM !!\n\n#earn $25 when you #stake 2500 $CRO !!\n\nUse my referral link: https://t.co/0X8DT110pE\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.2,1.1
b'@binance Binace Coin BNB $BNB #BNB \xe2\x9c\xa8\xe2\x9c\xa8\xf0\x9f\x8f\x81\n\n\xf0\x9f\x91\x89 Follow for FollowBack  1\xf0\x9f\x91\x80% FAST\n\nFREE Dogecoin $Doge #Doge\n@cctip_io lucky 65 DOGE 5\n\n#Bitcoin #Ethereum #Crypto #ETH #Binance #Airdrop #FollowBack',0.3,1.3
b'\xf0\x9f\x8e\x89Join us to Celebrate the New Year and CarrotSwap Governance Token $CARROT the #Ethereum mainnet!\n\n \xf0\x9f\x91\x89Get 249.86 CARROT\xf0\x9f\xa5\x95\n\n\xf0\x9f\x93\x96Step-by-step guide:\n1. Talk to the Telegram bot: https://t.co/MYAZwXgqs1\n2. Do some social tasks\n\n#Airdrop #Staking #YieldFarming $CARROT https://t.co/gAUdq30MoP',0.0,1.0
b'SIGN UP FOR #AUTOFAUCET !!\n\n- NO WITHDRAWAL MINIMUM !\n- Claim daily #Crypto !\n- Tasks &amp; mining !\n\nhttps://t.co/o0hyHhWgbr\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.0,1.9
b'Download #WALLEM !!\n\n- Earn $10 worth of #Pteria tokens !\n- Earn more in a #PokemonGO style game !\n\nReferral Code: 1026355\n\nhttps://t.co/xnyTiRN1EF\n\n#crypto #WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #cryptonews #bitcoin #BTC #Binance #altcoin #trading',0.4,2.7
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'$RFI stats: \n\n\xf0\x9f\x93\x886,973 holders \xf0\x9f\x9a\x80\n\xf0\x9f\x93\x882,051,887 RFI in fees distributed to holders \xf0\x9f\x92\xb0\n\xf0\x9f\x93\x88515,502 RFI burned forever to the #blackhole \xf0\x9f\x8c\x80\n\xf0\x9f\x93\x8856,372 total RFI transfers\n\xf0\x9f\x93\x88TG 5360 members! \xf0\x9f\x98\x8d\n\nTrue Growth \xf0\x9f\x9b\xab\n\n$RFI. BUY.HOLD.EARN.  \n\n#altcoins #Crypto #DeFi $BTC #Bitcoin #ETH $eth $link https://t.co/jbbzKpNKvA'",0.1,2.1
b'JOIN #ROLLERCOIN !!\n\n#EARN #Bitcoin while playing games !\n\nhttps://t.co/PQN8XC2O3J\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETH #blockchain #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #WIN #news #passiveincome',0.4,1.7
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
b'#BasisDollar $BSD submitted. Verify the it for a chance to win 0.20 #ETH\n                    \nToken Address: https://t.co/K1v9Y35CmS\n                    \nListing: https://t.co/Q7kAkohveP https://t.co/bTHau9Ue9i',0.0,0.3
b'Is that a 90 day cup and handle or are you just excited to see me?\n\n#HEX preparing for galactic launch. In 3...2...\n\n#crypto #bitcoin #ethereum $HEX https://t.co/CSaUXgh7Y0',0.1,0.4
b'BUY THE BEST #CRYPTO #WALLET HERE !!\n\n- 100% secure !\n- Free shipping worldwide !\n- Great deals !\n- The best price/quality products !\n\n\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90 RATINGS !!\n\nhttps://t.co/1NnjfzXnt4\n\n#Bitcoin #cryptocurrency #Ethereum #trading #blockchain #altcoin #CryptoTwitter #cryptoexchange',0.6,5.3
b'Which one will have the best short-term ride (next month) between these 3 ?\n\n#Cardano #Chainlink #Tezos #ADA #LINK #XTZ $ADA $XTZ #LINK #crypto #BTC $btc #altcoins #eth #cryptocurrency #trading',0.0,0.1
"b'The festival still continues.\n\nI know there are still those among us who do not call their loved ones here.\xf0\x9f\x98\x8e\n\nI also invite them here to the festival and enthusiasm.\n\nBut you will make the invitation, not me.\xf0\x9f\x98\x83\n\n\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\n\n#btcusd #ethusdt $eth #crypto #Bitcoin #BTC $btc #Ethereum'",0.0,1.7
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'JOIN #UPLAND !!\n\n- 4K+ Free $UPX tokens !\n- Claim in-game items to #earn more !\n\nhttps://t.co/LAMdK9GEWL\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.4,2.3
"b""@NeoBenkPS @NeoBenkHQ @NeoBenkForGood #NeoBenk $XVS $NBN #DeFi\n#XVS #BTC #ETH\n\nJoin Guy's\n@Vaibhvtweets\n@SanjeevMaht0\n@AaravRiego_\n@rijhwani_h\n@Aniketw1551\n@CryptoPunjabi05\n@karanmantri6\n@SujithDifferent\n@Dinesh_the_star\n@kapil_vinayak_\n\nhttps://t.co/K0D6DxBHON""",0.2,0.6
b'SIGN UP FOR #InitiativeQ !\n\n#CLAIM YOUR 10K+ TOKENS NOW !\n\nHere is my invite-only link: https://t.co/Y2r1jsRJjI\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.0,1.2
b'I am partnering with myself to #giveaway $100 #BNB or $DVT to a random person who does the following:\n\n \xf0\x9f\xa4\x8c Like + Retweet\n\xf0\x9f\xa4\xa8Tag 3 friends \n \xe2\x9c\x8aFollow @DeVaultCrypto + @Decentralizd (me)\n \nGood luck! #BinanceSmartChain #BSC $BSC $BNB #Bitcoin $ETH #ETH\n\n\xf0\x9f\x91\x89 *Ends Thursday 1/28 https://t.co/SnIsv6RYDN',0.2,1.8
"b'$eXRD, the ANNOINTED ONE is here! The Radix token will be available to trade @bitfinex TODAY at 12:00 pm UTC. \n@radixdlt @RadixEcosystem \n\nLiquidity pool rewards up to 6X @UniswapProtocol \nGet your RADIX and stay safe guys \xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\n #radixiscoming #flexathon\n\n#BTC #ETH #DOT #LINK https://t.co/BRHw1ZmSxN'",0.3,1.7
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'BUY THE BEST #CRYPTO #WALLET HERE !!\n\n- 100% secure !\n- Free shipping worldwide !\n- Great deals !\n- The best price/quality products !\n\n\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90 RATINGS !!\n\nhttps://t.co/wv1oKdpA27\n\n#Bitcoin #cryptocurrency #Ethereum #trading #blockchain #altcoin #CryptoTwitter #cryptoexchange',0.6,5.3
b'INSTALL #MOBILIO !!\n\n#Earn #rewards by not using your phone while driving !\n\nClaim 50 free points !\nUse code: 3i33tg\n\nhttps://t.co/hYxySXmhqr\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #altcoin',0.3,2.3
"b'BTW, as a general rule, I personally don\'t buy NFTs as ""investments.""\n\nAny NFTs I buy are for my own enjoyment, and as commemorative collectibles of being here on #Ethereum during these early days.\n\nStill, the few I buy, I cherish. And I expect some may rise in value over time.'",0.2,2.4
b'SIGN UP FOR #COINTIPLY !!\n\n- Claim hourly #bitcoin !\n- Play #games to #earn more !\n- Try the multiplier to win BIG !\n\nhttps://t.co/jqqqKySOXU\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETC  #blockchain #BTC  #cryptocurrencynews #altcoin #cryptonews #trading',0.4,2.8
b'JOIN #Coinbase NOW !\n \n#Earn $10 worth of #Bitcoin for the first $100 you spend on any #cryptocurrency !!\n\nhttps://t.co/2T0I7Q3w8a\n\n#money #crypto #BTC #Ethereum #XRP #Litecoin #EOS #XLM #BAT #ZEC #BCH #ETC #LINK #DASH #ZRX #REP #DAI #OXT  #CryptocurrencyExchange #Cryptogiveaway',0.3,1.5
b'JOIN #BINANCE FOR FREE !!\n\n- Receive 20% #Commission !\n- Biggest #EXCHANGE in the world !\n\nhttps://t.co/ng5tszWKeg\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #altcoin #trading #news',0.4,2.1
"b'$ETH 4H chart is showing a Resistance level at $1,444.92 and a Support level at $1,037.15\n\nBullish Divergence on the RSI and Stoch indicators.\n\nFib Retracement Levels:\n23% Fib Retracement = $1,134.33\n38% Fib Retracement = $1,190.90\n50% Fib Retracement = $1,240.20\n#ETH #Ethereum https://t.co/xOfGDc6Hl9 https://t.co/SjIdcDuRnv'",-0.2,1.1
"b'This is why #Cardano is superior to #Ethereum.\n\nI believe Blockchains can and will co-exist, but if you really follow the #crypto market you notice Cardano is changing the whole ball game for the better. \n\n#ADA\n https://t.co/eCRBTy7bVj'",0.1,1.0
b'SIGN UP FOR #PUBLISH0X !!\n\n- #EARN DAILY #BAT &amp; #ETH !\n- Do tasks to earn more #CRYPTO !\n\nhttps://t.co/xFiz2HhxFN\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.3,1.5
b'#SAV3 update.\n\nUncensored replies and threads with line indicators are now live.\n\nMake a profile today at https://t.co/fhLfizLtKB\n\n#1stAmendment #Uncensored #SocialMedia #Snapchat #WeChat #DeleteFacebook #SignalDown #TwitterBan#Instagram #Facebook #Twitter #Signal #Ethereum #IPFS https://t.co/NYRV50aipx',0.0,0.5
b'INSTALL #PRESEARCH BROWSER EXTENSION !!\n\n#earn easy #money while browsing !!\n\nhttps://t.co/FfvGa1UqdX\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news #passiveincome',0.5,2.0
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'SIGN UP FOR #PIPEFLARE !!\n\n- Claim DAILY #FREE #ZEC &amp; #DOGE !\n- Do tasks and play games to #Earn more !\n\nhttps://t.co/z7OEmTWWz3\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #bitcoin #cryptocurrencynews #altcoin #cryptonews #passiveincome #NEWS',0.4,2.2
b'INSTALL #CRYPTOTAB !!\n\n- MAKE #PASSIVEINCOME !\n- Claim daily #CRYPTO !\n- #BITCOIN miner built-in !\n\nhttps://t.co/fMBvnkUmhd\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.2,2.0
b'DOWNLOAD #BeeNetwork !!\n\n- New #Bitcoin 2.0 !\n- 2MIL+ members !\n- Halving at next milestone --&gt; 10M members !\n\nCLAIM 1 FREE TOKEN !\nUse my code: AceLolzz\nhttps://t.co/rXf89QjEVD\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #btc #altcoin',0.3,2.0
b'#Earn $59 of #FREE $COMP via #Coinbase !!\nhttps://t.co/QJYoCSQwzT\n\nEnjoy the free #crypto!\nOnly 3 more lucky winners!\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.3,1.8
b'$BASE #DeFi #Uniswap #Chainlink #Ethereum #Crypto #Rebase #YieldFarming $SUSHI $DDIM #AMPL $AMPL https://t.co/ALjwyW7LYH',0.1,0.1
b'#Earn $43 of #FREE $BAND via #Coinbase !!\nhttps://t.co/H9QN7cXEsy\n\nEnjoy the free #crypto!\nOnly 4 more lucky winners!\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.4,2.3
"b""Looks like a Double Top on $ETH 1M chart... You're welcome. \xf0\x9f\x98\xb1 #ETH #Ethereum @ethereum #DeFi https://t.co/mrmRpGtWMC""",0.5,1.7
"b'We are doing a $50 weekly giveaway to 1 follower each week that retweets this and replies ""#CryptoNews"". \nGood luck! #Bitcoin #Ethereum \xf0\x9f\x9a\x80\nhttps://t.co/vrg0ixC69d'",0.3,1.5
b'#Earn $43 of #FREE $BAND via #Coinbase !!\nhttps://t.co/H9QN7cXEsy\n\nEnjoy the free #crypto!\nOnly 4 more lucky winners!\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.4,2.3
b'#Earn $59 of #FREE $COMP via #Coinbase !!\nhttps://t.co/QJYoCSQwzT\n\nEnjoy the free #crypto!\nOnly 3 more lucky winners!\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.3,1.8
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'BASE can be useful as a price reference for any cryptocurrency. If a trader is speculating on an altcoin (x), he will often track price in terms of x/BTC rather than x/USD.\n$BASE #DeFi #Uniswap #Chainlink #Ethereum #Crypto #Rebase #YieldFarming $SUSHI $DDIM #AMPL $AMPL'",0.0,0.6
"b""DOWNLOAD #PiNetwork !!\n\n- New #Bitcoin 2.0 !\n- Over 10 million members worldwide !\n- Currently in phase 2/3 !\n- DECEMBER 2021 MAINNET !\n\nhttps://t.co/O29DuQmzOi \n'AceLolzz' invitation code\n\n#crypto #WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #cryptonews #BTC #altcoin""",0.3,2.2
b'DOWNLOAD #BeeNetwork !!\n\n- New #Bitcoin 2.0 !\n- 2MIL+ members !\n- Halving at next milestone --&gt; 10M members !\n\nCLAIM 1 FREE TOKEN !\nUse my code: AceLolzz\nhttps://t.co/rXf89QjEVD\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #btc #altcoin',0.3,2.0
b'INSTALL #CRYPTOTAB !!\n\n- MAKE #PASSIVEINCOME !\n- Claim daily #CRYPTO !\n- #BITCOIN miner built-in !\n\nhttps://t.co/fMBvnkUmhd\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.2,2.0
